narration_id,participant_id,video_id,narration_timestamp,start_timestamp,stop_timestamp,start_frame,stop_frame,narration,verb,verb_class,noun,noun_class,all_nouns,all_noun_classes
P12_101_53,P12,P12_101,00:02:28.781,00:02:27.54,00:02:29.95,7377,7497,start fan,start,6,fan,179,['fan'],[179]
P12_101_54,P12,P12_101,00:02:34.602,00:02:31.61,00:02:39.52,7580,7976,adjust heat on stove,adjust-on,17,heat,65,"['heat', 'stove']","[65, 24]"
P12_101_55,P12,P12_101,00:02:40.463,00:02:39.37,00:02:40.95,7968,8047,put down saucepan onto stove,put-down,1,saucepan,5,"['saucepan', 'stove']","[5, 24]"
P12_101_56,P12,P12_101,00:02:42.261,00:02:40.84,00:02:42.00,8042,8100,pick up oil from countertop,pick-up,0,oil,31,"['oil', 'countertop']","[31, 42]"
P12_101_57,P12,P12_101,00:02:45.741,00:02:42.48,00:02:50.49,8123,8524,open oil flask,open,3,flask:oil,15,['flask:oil'],[15]
P12_101_58,P12,P12_101,00:02:51.521,00:02:50.25,00:02:53.78,8512,8689,pour oil into saucepan,pour-into,9,oil,31,"['oil', 'saucepan']","[31, 5]"
P12_101_59,P12,P12_101,00:02:55.802,00:02:55.32,00:02:56.40,8766,8820,put down oil onto countertop,put-down,1,oil,31,"['oil', 'countertop']","[31, 42]"
P12_101_6,P12,P12_101,00:00:13.222,00:00:12.72,00:00:13.55,636,677,wash hands,wash,2,hand,11,['hand'],[11]
P12_101_60,P12,P12_101,00:02:59.724,00:02:58.50,00:02:59.64,8925,8982,pick up fork,pick-up,0,fork,14,['fork'],[14]
P12_101_61,P12,P12_101,00:03:00.820,00:02:59.85,00:03:01.72,8992,9086,open tap,turn-on,6,tap,0,['tap'],[0]
P12_101_62,P12,P12_101,00:03:00.909,00:03:00.70,00:03:01.35,9035,9067,wash fork,wash,2,fork,14,['fork'],[14]
P12_101_63,P12,P12_101,00:03:02.668,00:03:02.00,00:03:03.05,9100,9152,pick up knife,pick-up,0,knife,4,['knife'],[4]
P12_101_64,P12,P12_101,00:03:03.782,00:03:02.71,00:03:03.53,9135,9176,put down fork,put-down,1,fork,14,['fork'],[14]
P12_101_65,P12,P12_101,00:03:03.911,00:03:03.80,00:03:04.35,9190,9217,open tap,turn-on,6,tap,0,['tap'],[0]
P12_101_66,P12,P12_101,00:03:04.146,00:03:04.51,00:03:05.00,9225,9250,wash fork,wash,2,fork,14,['fork'],[14]
P12_101_67,P12,P12_101,00:03:04.941,00:03:04.06,00:03:04.85,9203,9242,wash knife,wash,2,knife,4,['knife'],[4]
P12_101_68,P12,P12_101,00:03:05.941,00:03:05.25,00:03:07.00,9262,9350,open meat box using knife,open,3,box:meat,23,"['box:meat', 'knife']","[23, 4]"
P12_101_69,P12,P12_101,00:03:12.382,00:03:06.92,00:03:07.95,9346,9397,move meat boxes on countertop,move-on,11,box:meat,23,"['box:meat', 'countertop']","[23, 42]"
P12_101_7,P12,P12_101,00:00:14.201,00:00:13.42,00:00:15.72,671,786,wash hands,wash,2,hand,11,['hand'],[11]
P12_101_70,P12,P12_101,00:03:13.424,00:03:12.31,00:03:14.85,9615,9742,put down meat,put-down,1,meat,28,['meat'],[28]
P12_101_71,P12,P12_101,00:03:15.181,00:03:12.66,00:03:16.35,9633,9817,take out meat from box,take-out,12,meat,28,"['meat', 'box']","[28, 23]"
P12_101_72,P12,P12_101,00:03:16.623,00:03:16.00,00:03:17.00,9800,9850,put down meat on cutting board,put-down,1,meat,28,"['meat', 'board:cutting']","[28, 18]"
P12_101_73,P12,P12_101,00:03:19.040,00:03:17.59,00:03:19.04,9879,9952,pick up meat box,pick-up,0,box:meat,23,['box:meat'],[23]
P12_101_74,P12,P12_101,00:03:21.281,00:03:19.40,00:03:22.15,9970,10107,open meat box,open,3,box:meat,23,['box:meat'],[23]
P12_101_75,P12,P12_101,00:03:23.084,00:03:22.17,00:03:23.97,10108,10198,take out meat from box,take-out,12,meat,28,"['meat', 'box']","[28, 23]"
P12_101_76,P12,P12_101,00:03:24.243,00:03:24.02,00:03:25.14,10201,10257,put down meat onto cutting board,put-down,1,meat,28,"['meat', 'board:cutting']","[28, 18]"
P12_101_77,P12,P12_101,00:03:26.782,00:03:25.62,00:03:26.72,10281,10336,put down box,put-down,1,box,23,['box'],[23]
P12_101_78,P12,P12_101,00:03:26.810,00:03:26.72,00:03:27.78,10336,10389,pick up meat box from countertop,pick-up,0,box:meat,23,"['box:meat', 'countertop']","[23, 42]"
P12_101_79,P12,P12_101,00:03:28.224,00:03:27.86,00:03:28.71,10393,10435,open meat box using knife,open,3,box:meat,23,"['box:meat', 'knife']","[23, 4]"
P12_101_8,P12,P12_101,00:00:16.022,00:00:15.82,00:00:16.48,791,824,close tap,turn-off,8,tap,0,['tap'],[0]
P12_101_80,P12,P12_101,00:03:30.423,00:03:29.78,00:03:31.60,10489,10580,take out meat from box,take-out,12,meat,28,"['meat', 'box']","[28, 23]"
P12_101_81,P12,P12_101,00:03:32.000,00:03:31.72,00:03:32.75,10586,10637,put down meat onto cutting board,put-down,1,meat,28,"['meat', 'board:cutting']","[28, 18]"
P12_101_82,P12,P12_101,00:03:33.687,00:03:33.00,00:03:34.00,10650,10700,put down box onto countertop,put-down,1,box,23,"['box', 'countertop']","[23, 42]"
P12_101_83,P12,P12_101,00:03:35.264,00:03:34.31,00:03:35.76,10715,10788,pick up meat box from countertop,pick-up,0,box:meat,23,"['box:meat', 'countertop']","[23, 42]"
P12_101_84,P12,P12_101,00:03:37.102,00:03:35.50,00:03:37.87,10775,10893,open meat box using knife,open,3,box:meat,23,"['box:meat', 'knife']","[23, 4]"
P12_101_85,P12,P12_101,00:03:39.128,00:03:38.99,00:03:40.03,10949,11001,open meat box,open,3,box:meat,23,['box:meat'],[23]
P12_101_86,P12,P12_101,00:03:40.582,00:03:40.00,00:03:41.17,11000,11058,move knives from cutting board,move-from,11,knife,4,"['knife', 'board:cutting']","[4, 18]"
P12_101_87,P12,P12_101,00:03:42.305,00:03:40.93,00:03:46.37,11046,11318,pour down meat onto cutting board,pour-down,9,meat,28,"['meat', 'board:cutting']","[28, 18]"
P12_101_88,P12,P12_101,00:03:49.068,00:03:47.75,00:03:49.29,11387,11464,put down knife onto cutting board,put-down,1,knife,4,"['knife', 'board:cutting']","[4, 18]"
P12_101_89,P12,P12_101,00:03:51.844,00:03:50.45,00:03:51.95,11522,11597,put down meat box onto countertop,put-down,1,box:meat,23,"['box:meat', 'countertop']","[23, 42]"
P12_101_9,P12,P12_101,00:00:17.981,00:00:17.46,00:00:18.87,873,943,open fridge,open,3,fridge,12,['fridge'],[12]
P12_101_90,P12,P12_101,00:03:54.146,00:03:52.12,00:03:54.40,11606,11720,take boxes from countertop,take-from,0,box,23,"['box', 'countertop']","[23, 42]"
P12_101_91,P12,P12_101,00:03:55.283,00:03:54.80,00:03:56.05,11740,11802,open cupboard,open,3,cupboard,3,['cupboard'],[3]
P12_101_92,P12,P12_101,00:03:59.681,00:03:58.26,00:04:00.65,11913,12032,take out trash bin,take-out,12,bin:trash,36,['bin:trash'],[36]
P12_101_93,P12,P12_101,00:04:02.423,00:04:01.23,00:04:02.11,12061,12105,take plastic bag from cupboard,take-from,0,bag:plastic,19,"['bag:plastic', 'cupboard']","[19, 3]"
P12_101_95,P12,P12_101,00:04:08.854,00:04:07.83,00:04:08.99,12391,12449,pick up cloth,pick-up,0,cloth,17,['cloth'],[17]
P12_101_96,P12,P12_101,00:04:09.482,00:04:08.22,00:04:10.45,12411,12522,wash countertop using cloth,wash,2,countertop,42,"['countertop', 'cloth']","[42, 17]"
P12_101_97,P12,P12_101,00:04:11.422,00:04:10.69,00:04:11.18,12534,12559,put back cloth onto countertop,put-back,1,cloth,17,"['cloth', 'countertop']","[17, 42]"
P12_101_98,P12,P12_101,00:04:13.345,00:04:12.01,00:04:13.09,12600,12654,open lid of trash bin,open,3,lid:trash:bin,6,['lid:trash:bin'],[6]
P12_105_0,P12,P12_105,00:00:24.341,00:00:24.08,00:00:28.00,1204,1400,pick up plastic bag,pick-up,0,bag:plastic,19,['bag:plastic'],[19]
P12_105_1,P12,P12_105,00:00:28.343,00:00:27.42,00:00:34.59,1371,1729,open plastic bag,open,3,bag:plastic,19,['bag:plastic'],[19]
P12_105_10,P12,P12_105,00:00:56.566,00:00:56.37,00:00:58.22,2818,2911,scoop up soup into mug from saucepan,scoop-up,16,soup,126,"['soup', 'mug', 'saucepan']","[126, 13, 5]"
P12_105_11,P12,P12_105,00:00:59.161,00:00:58.90,00:01:00.16,2945,3008,pour soup from mug into plastic bag,pour-from,9,soup,126,"['soup', 'mug', 'bag:plastic']","[126, 13, 19]"
P12_105_12,P12,P12_105,00:01:01.003,00:01:00.95,00:01:02.45,3047,3122,scoop up soup into mug from saucepan,scoop-up,16,soup,126,"['soup', 'mug', 'saucepan']","[126, 13, 5]"
P12_105_13,P12,P12_105,00:01:03.040,00:01:01.88,00:01:03.81,3094,3190,pour soup from mug into plastic bag,pour-from,9,soup,126,"['soup', 'mug', 'bag:plastic']","[126, 13, 19]"
P12_105_15,P12,P12_105,00:01:12.845,00:01:09.54,00:01:15.79,3476,3789,close plastic bag,close,4,bag:plastic,19,['bag:plastic'],[19]
P12_105_16,P12,P12_105,00:01:16.663,00:01:16.14,00:01:17.09,3807,3854,move saucepan lid,move,11,lid:saucepan,6,['lid:saucepan'],[6]
P12_105_17,P12,P12_105,00:01:18.781,00:01:18.19,00:01:19.44,3909,3972,take plastic bag,take,0,bag:plastic,19,['bag:plastic'],[19]
P12_105_18,P12,P12_105,00:01:21.982,00:01:19.31,00:01:22.33,3965,4116,open plastic bag,open,3,bag:plastic,19,['bag:plastic'],[19]
P12_105_20,P12,P12_105,00:01:26.361,00:01:27.59,00:01:29.84,4379,4492,pour soup into mug from saucepan,pour-into,9,soup,126,"['soup', 'mug', 'saucepan']","[126, 13, 5]"
P12_105_21,P12,P12_105,00:01:28.865,00:01:32.94,00:01:34.84,4647,4742,pour soup from mug into plastic bag,pour-from,9,soup,126,"['soup', 'mug', 'bag:plastic']","[126, 13, 19]"
P12_105_22,P12,P12_105,00:01:30.808,00:01:30.25,00:01:32.50,4512,4625,scoop up soup into mug from saucepan,scoop-up,16,soup,126,"['soup', 'mug', 'saucepan']","[126, 13, 5]"
P12_105_23,P12,P12_105,00:01:33.440,00:01:32.79,00:01:34.94,4639,4747,pour soup from mug into plastic bag,pour-from,9,soup,126,"['soup', 'mug', 'bag:plastic']","[126, 13, 19]"
P12_105_24,P12,P12_105,00:01:36.122,00:01:35.54,00:01:39.88,4777,4994,scoop up soup into mug from saucepan,scoop-up,16,soup,126,"['soup', 'mug', 'saucepan']","[126, 13, 5]"
P12_105_25,P12,P12_105,00:01:40.983,00:01:39.98,00:01:42.21,4998,5110,pour soup from mug into plastic bag,pour-from,9,soup,126,"['soup', 'mug', 'bag:plastic']","[126, 13, 19]"
P12_105_26,P12,P12_105,00:01:47.241,00:01:44.24,00:01:47.99,5212,5399,put down plastic bag,put-down,1,bag:plastic,19,['bag:plastic'],[19]
P12_105_27,P12,P12_105,00:01:49.100,00:01:48.36,00:01:49.86,5418,5493,take plastic bag,take,0,bag:plastic,19,['bag:plastic'],[19]
P12_105_28,P12,P12_105,00:01:53.321,00:01:50.93,00:01:54.29,5546,5714,open plastic bag,open,3,bag:plastic,19,['bag:plastic'],[19]
P12_105_3,P12,P12_105,00:00:39.122,00:00:38.00,00:00:39.02,1900,1951,open tap,turn-on,6,tap,0,['tap'],[0]
P12_105_30,P12,P12_105,00:01:56.461,00:01:55.14,00:01:59.94,5757,5997,scoop up soup into mug from saucepan,scoop-up,16,soup,126,"['soup', 'mug', 'saucepan']","[126, 13, 5]"
P12_105_31,P12,P12_105,00:02:01.241,00:02:01.24,00:02:02.99,6062,6149,pour soup from mug into plastic bag,pour-from,9,soup,126,"['soup', 'mug', 'bag:plastic']","[126, 13, 19]"
P12_105_32,P12,P12_105,00:02:05.140,00:02:03.76,00:02:10.84,6188,6542,scoop up soup into mug from saucepan,scoop-up,16,soup,126,"['soup', 'mug', 'saucepan']","[126, 13, 5]"
P12_105_33,P12,P12_105,00:02:12.262,00:02:10.91,00:02:13.64,6545,6681,pour soup from mug into plastic bag,pour-from,9,soup,126,"['soup', 'mug', 'bag:plastic']","[126, 13, 19]"
P12_105_36,P12,P12_105,00:02:19.340,00:02:18.13,00:02:20.25,6906,7012,scoop up soup into mug from saucepan,scoop-up,16,soup,126,"['soup', 'mug', 'saucepan']","[126, 13, 5]"
P12_105_37,P12,P12_105,00:02:22.421,00:02:20.23,00:02:23.30,7011,7165,pour soup from mug into plastic bag,pour-from,9,soup,126,"['soup', 'mug', 'bag:plastic']","[126, 13, 19]"
P12_105_38,P12,P12_105,00:02:26.188,00:02:25.11,00:02:26.54,7255,7327,open drawer,open,3,drawer,8,['drawer'],[8]
P12_105_39,P12,P12_105,00:02:27.921,00:02:26.64,00:02:29.30,7331,7465,take plastic bag,take,0,bag:plastic,19,['bag:plastic'],[19]
P12_105_40,P12,P12_105,00:02:30.605,00:02:29.08,00:02:33.46,7453,7673,open plastic bag,open,3,bag:plastic,19,['bag:plastic'],[19]
P12_105_42,P12,P12_105,00:02:36.385,00:02:35.51,00:02:43.31,7775,8165,scoop up soup from saucepan into mug,scoop-up,16,soup,126,"['soup', 'saucepan', 'mug']","[126, 5, 13]"
P12_105_43,P12,P12_105,00:02:51.745,00:02:48.44,00:02:58.86,8422,8943,scrape off soup using fork,scrape-off,25,soup,126,"['soup', 'fork']","[126, 14]"
P12_105_44,P12,P12_105,00:03:01.503,00:02:58.96,00:03:14.51,8948,9725,pour down soup into mug from saucepan,pour-down,9,soup,126,"['soup', 'mug', 'saucepan']","[126, 13, 5]"
P12_105_45,P12,P12_105,00:03:16.542,00:03:14.45,00:03:16.26,9722,9813,put down saucepan,put-down,1,saucepan,5,['saucepan'],[5]
P12_105_46,P12,P12_105,00:03:17.623,00:03:16.42,00:03:17.51,9821,9875,put down fork,put-down,1,fork,14,['fork'],[14]
P12_105_47,P12,P12_105,00:03:20.001,00:03:17.81,00:03:21.86,9890,10093,pour soup from mug into plastic bag,pour-from,9,soup,126,"['soup', 'mug', 'bag:plastic']","[126, 13, 19]"
P12_105_48,P12,P12_105,00:03:23.182,00:03:21.78,00:03:23.72,10089,10186,put down plastic bag,put-down,1,bag:plastic,19,['bag:plastic'],[19]
P12_105_5,P12,P12_105,00:00:42.786,00:00:42.15,00:00:42.70,2107,2135,close tap,turn-off,8,tap,0,['tap'],[0]
P12_105_51,P12,P12_105,00:03:28.224,00:03:25.75,00:03:29.36,10287,10468,open plastic bag,open,3,bag:plastic,19,['bag:plastic'],[19]
P12_105_53,P12,P12_105,00:03:32.761,00:03:31.39,00:03:33.27,10569,10663,scoop up soup from plastic bag into mug,scoop-up,16,soup,126,"['soup', 'bag:plastic', 'mug']","[126, 19, 13]"
P12_105_54,P12,P12_105,00:03:34.783,00:03:34.47,00:03:36.01,10723,10800,pour down soup from mug into plastic bag,pour-down,9,soup,126,"['soup', 'mug', 'bag:plastic']","[126, 13, 19]"
P12_105_56,P12,P12_105,00:03:40.820,00:03:38.10,00:03:41.39,10905,11069,open plastic bag,open,3,bag:plastic,19,['bag:plastic'],[19]
P12_105_58,P12,P12_105,00:03:44.320,00:03:42.59,00:03:45.51,11129,11275,scoop up soup into mug from plastic bag,scoop-up,16,soup,126,"['soup', 'mug', 'bag:plastic']","[126, 13, 19]"
P12_105_59,P12,P12_105,00:03:46.421,00:03:45.56,00:03:48.50,11278,11425,pour down soup from mug into plastic bag,pour-down,9,soup,126,"['soup', 'mug', 'bag:plastic']","[126, 13, 19]"
P12_105_6,P12,P12_105,00:00:46.577,00:00:45.21,00:00:47.55,2260,2377,scoop up soup into saucepan,scoop-up,16,soup,126,"['soup', 'saucepan']","[126, 5]"
P12_105_60,P12,P12_105,00:03:48.941,00:03:48.35,00:03:49.20,11417,11460,scoop up soup from mug into plastic bag,scoop-up,16,soup,126,"['soup', 'mug', 'bag:plastic']","[126, 13, 19]"
P12_105_61,P12,P12_105,00:03:50.441,00:03:49.21,00:03:52.29,11460,11614,pour down soup from mug into plastic bag,pour-down,9,soup,126,"['soup', 'mug', 'bag:plastic']","[126, 13, 19]"
P12_105_62,P12,P12_105,00:03:57.563,00:03:56.81,00:03:58.17,11840,11908,close plastic bag,close,4,bag:plastic,19,['bag:plastic'],[19]
P12_105_63,P12,P12_105,00:04:02.240,00:03:58.91,00:04:06.68,11945,12334,close plastic bag,close,4,bag:plastic,19,['bag:plastic'],[19]
P12_105_64,P12,P12_105,00:04:08.703,00:04:07.80,00:04:11.47,12390,12573,close plastic bag,close,4,bag:plastic,19,['bag:plastic'],[19]
P12_105_65,P12,P12_105,00:04:21.664,00:04:21.65,00:04:23.76,13082,13188,close plastic bag,close,4,bag:plastic,19,['bag:plastic'],[19]
P12_105_66,P12,P12_105,00:04:28.281,00:04:27.97,00:04:31.78,13398,13588,open plastic bag,open,3,bag:plastic,19,['bag:plastic'],[19]
P12_105_67,P12,P12_105,00:04:33.061,00:04:32.40,00:04:34.20,13619,13710,close plastic bag,close,4,bag:plastic,19,['bag:plastic'],[19]
P12_105_68,P12,P12_105,00:04:44.282,00:04:43.29,00:04:44.40,14164,14219,put plastic bag,put,1,bag:plastic,19,['bag:plastic'],[19]
P12_105_69,P12,P12_105,00:04:46.669,00:04:44.98,00:04:50.77,14249,14538,tighten plastic bag,tighten,78,bag:plastic,19,['bag:plastic'],[19]
P12_105_7,P12,P12_105,00:00:48.843,00:00:48.75,00:00:50.50,2437,2525,pour soup from mug into plastic bag,pour-from,9,soup,126,"['soup', 'mug', 'bag:plastic']","[126, 13, 19]"
P12_105_70,P12,P12_105,00:04:51.562,00:04:51.10,00:04:52.98,14555,14649,take plastic bag,take,0,bag:plastic,19,['bag:plastic'],[19]
P12_105_71,P12,P12_105,00:04:59.962,00:04:55.11,00:05:04.44,14755,15222,seal plastic bag,seal,36,bag:plastic,19,['bag:plastic'],[19]
P12_105_8,P12,P12_105,00:00:51.724,00:00:51.60,00:00:53.10,2580,2655,scoop up soup from saucepan,scoop-up,16,soup,126,"['soup', 'saucepan']","[126, 5]"
P12_105_9,P12,P12_105,00:00:54.523,00:00:53.71,00:00:55.42,2685,2771,pour soup from mug into plastic bag,pour-from,9,soup,126,"['soup', 'mug', 'bag:plastic']","[126, 13, 19]"
P13_06_0,P13,P13_06,00:00:04.460,00:00:03.37,00:00:05.45,202,327,open freezer,open,3,freezer,113,['freezer'],[113]
P13_06_1,P13,P13_06,00:00:06.900,00:00:05.53,00:00:07.90,331,474,pick up pizza,pick-up,0,pizza,91,['pizza'],[91]
P13_06_10,P13,P13_06,00:01:13.750,00:01:12.79,00:01:16.34,4367,4580,open oven,open,3,oven,46,['oven'],[46]
P13_06_11,P13,P13_06,00:01:17.000,00:01:16.44,00:01:19.81,4586,4788,put pizza in oven,put-in,5,pizza,91,"['pizza', 'oven']","[91, 46]"
P13_06_12,P13,P13_06,00:01:20.630,00:01:18.13,00:01:20.97,4687,4858,close oven,close,4,oven,46,['oven'],[46]
P13_06_13,P13,P13_06,00:01:26.770,00:01:26.20,00:01:27.23,5172,5233,open drawer,open,3,drawer,8,['drawer'],[8]
P13_06_14,P13,P13_06,00:01:28.110,00:01:27.33,00:01:29.25,5239,5355,put oven glove in drawer,put-in,5,glove:oven,60,"['glove:oven', 'drawer']","[60, 8]"
P13_06_15,P13,P13_06,00:01:30.990,00:01:30.23,00:01:31.17,5413,5470,grab scissors,grab,0,scissors,79,['scissors'],[79]
P13_06_16,P13,P13_06,00:01:31.990,00:01:31.45,00:01:32.38,5487,5542,open drawer,open,3,drawer,8,['drawer'],[8]
P13_06_17,P13,P13_06,00:01:33.070,00:01:32.48,00:01:34.03,5548,5641,put scissors in drawer,put-in,5,scissors,79,"['scissors', 'drawer']","[79, 8]"
P13_06_18,P13,P13_06,00:01:34.789,00:01:34.87,00:01:36.02,5692,5761,close drawer,close,4,drawer,8,['drawer'],[8]
P13_06_19,P13,P13_06,00:01:38.270,00:01:36.80,00:01:39.26,5808,5955,grab plastic,grab,0,plastic,26,['plastic'],[26]
P13_06_2,P13,P13_06,00:00:15.190,00:00:13.23,00:00:20.55,793,1233,open pizza,open,3,pizza,91,['pizza'],[91]
P13_06_20,P13,P13_06,00:01:40.649,00:01:39.49,00:01:41.97,5969,6118,throw plastic in trash,throw-in,13,plastic,26,"['plastic', 'trash']","[26, 54]"
P13_06_21,P13,P13_06,00:01:47.939,00:01:44.33,00:01:48.17,6259,6490,put down pizza box in table,put-down,1,box:pizza,23,"['box:pizza', 'table']","[23, 42]"
P13_06_3,P13,P13_06,00:00:30.689,00:00:28.02,00:00:30.91,1681,1854,pick up scissors,pick-up,0,scissors,79,['scissors'],[79]
P13_06_4,P13,P13_06,00:00:35.559,00:00:30.30,00:00:47.50,1818,2850,cut pizza package,cut,7,package:pizza,26,['package:pizza'],[26]
P13_06_5,P13,P13_06,00:00:59.300,00:00:57.67,00:00:59.89,3460,3593,open drawer,open,3,drawer,8,['drawer'],[8]
P13_06_6,P13,P13_06,00:01:00.839,00:00:59.63,00:01:00.34,3577,3620,close drawer,close,4,drawer,8,['drawer'],[8]
P13_06_7,P13,P13_06,00:01:01.839,00:01:00.81,00:01:01.83,3648,3709,open drawer,open,3,drawer,8,['drawer'],[8]
P13_06_8,P13,P13_06,00:01:02.839,00:01:01.93,00:01:02.98,3715,3778,pick up mitten,pick-up,0,mitten,60,['mitten'],[60]
P13_06_9,P13,P13_06,00:01:11.470,00:01:08.77,00:01:11.38,4126,4282,pick up pizza,pick-up,0,pizza,91,['pizza'],[91]
P13_09_0,P13,P13_09,00:00:02.770,00:00:02.34,00:00:04.57,140,274,pick up pan,pick-up,0,pan,5,['pan'],[5]
P13_09_1,P13,P13_09,00:00:08.049,00:00:05.19,00:00:08.85,311,531,empty pan,empty,20,pan,5,['pan'],[5]
P13_09_10,P13,P13_09,00:02:22.250,00:02:21.30,00:02:25.94,8478,8756,turn on cooker,turn-on,6,cooker,46,['cooker'],[46]
P13_09_11,P13,P13_09,00:02:33.090,00:02:30.93,00:03:03.46,9055,11007,clean fork,clean,2,fork,14,['fork'],[14]
P13_09_12,P13,P13_09,00:03:04.200,00:03:03.73,00:03:05.23,11023,11113,open drawer,open,3,drawer,8,['drawer'],[8]
P13_09_13,P13,P13_09,00:03:05.780,00:03:05.33,00:03:06.83,11119,11209,put fork in drawer,put-in,5,fork,14,"['fork', 'drawer']","[14, 8]"
P13_09_14,P13,P13_09,00:03:07.230,00:03:06.23,00:03:07.93,11173,11275,close drawer,close,4,drawer,8,['drawer'],[8]
P13_09_2,P13,P13_09,00:00:11.199,00:00:31.68,00:00:51.97,1900,3118,wash pan,wash,2,pan,5,['pan'],[5]
P13_09_21,P13,P13_09,00:04:54.840,00:04:53.92,00:04:56.13,17635,17767,close drawer,close,4,drawer,8,['drawer'],[8]
P13_09_22,P13,P13_09,00:05:01.699,00:04:58.89,00:05:00.91,17933,18054,pick up plate,pick-up,0,plate,2,['plate'],[2]
P13_09_23,P13,P13_09,00:05:04.879,00:05:06.25,00:05:08.60,18375,18516,clean plate,clean,2,plate,2,['plate'],[2]
P13_09_24,P13,P13_09,00:05:39.879,00:05:39.00,00:05:39.86,20340,20391,put down plate,put-down,1,plate,2,['plate'],[2]
P13_09_25,P13,P13_09,00:05:41.509,00:05:40.53,00:05:41.21,20431,20472,open cupboard,open,3,cupboard,3,['cupboard'],[3]
P13_09_26,P13,P13_09,00:05:43.460,00:05:41.42,00:05:43.71,20485,20622,place strainer in cupboard,place-in,5,strainer,39,"['strainer', 'cupboard']","[39, 3]"
P13_09_27,P13,P13_09,00:05:44.740,00:05:43.93,00:05:45.35,20635,20721,close cupboard,close,4,cupboard,3,['cupboard'],[3]
P13_09_28,P13,P13_09,00:05:50.169,00:05:48.67,00:05:54.22,20920,21253,clean table,clean,2,table,42,['table'],[42]
P13_09_29,P13,P13_09,00:05:58.059,00:05:56.85,00:05:57.88,21411,21472,pick up fork,pick-up,0,fork,14,['fork'],[14]
P13_09_3,P13,P13_09,00:01:00.829,00:00:52.07,00:01:07.39,3124,4043,still washing pan,wash,2,pan,5,['pan'],[5]
P13_09_30,P13,P13_09,00:05:59.629,00:05:57.98,00:06:11.90,21478,22314,clean fork,clean,2,fork,14,['fork'],[14]
P13_09_31,P13,P13_09,00:06:20.189,00:06:18.92,00:06:19.83,22735,22789,open drawer,open,3,drawer,8,['drawer'],[8]
P13_09_32,P13,P13_09,00:06:21.189,00:06:19.93,00:06:21.28,22795,22876,put fork in drawer,put-in,5,fork,14,"['fork', 'drawer']","[14, 8]"
